iter	Logloss
111	0.2119179113
112	0.2100189584
113	0.2084385838
114	0.2066224473
115	0.2053568363
116	0.2036644731
117	0.2019724846
118	0.2005781787
119	0.199027368
120	0.1977393968
121	0.1963111332
122	0.1948400055
123	0.1933976071
124	0.1921732937
125	0.1912185975
126	0.1901496819
127	0.1888300691
128	0.1875884192
129	0.1861777987
130	0.1848418713
131	0.1835793768
132	0.1818704946
133	0.1804355894
134	0.1790815081
135	0.1781250749
136	0.1767394372
137	0.1754235881
138	0.1742336239
139	0.1731264251
140	0.1721679313
141	0.1710036142
142	0.1697481871
143	0.1689348902
144	0.1678780317
145	0.1670129469
146	0.1663873366
147	0.1653794561
148	0.1646334103
149	0.1634704045
150	0.1625141246
151	0.1613748755
152	0.1606896775
153	0.1599583285
154	0.159088271
155	0.1583021028
156	0.1574817896
157	0.1566022805
158	0.1555377756
159	0.1545951877
160	0.1536840711
161	0.1526933057
162	0.1518353394
163	0.1510464464
164	0.1501129866
165	0.1494247913
166	0.1488229888
167	0.1479330744
168	0.1471859217
169	0.1464153869
170	0.1457081352
171	0.1449593816
172	0.1441750186
173	0.1433945724
174	0.1426219004
175	0.1417152626
176	0.1409791793
177	0.140399737
178	0.1396347455
179	0.1388429318
180	0.138251526
181	0.137622978
182	0.1366344946
183	0.1360653128
184	0.1352405548
185	0.1343342662
186	0.1337603586
187	0.1329012173
188	0.1322105782
189	0.1315439258
190	0.130935967
191	0.1302757433
192	0.1296023045
193	0.1289447887
194	0.1283271653
195	0.1275940282
196	0.1267254012
197	0.1262383802
198	0.1256721445
199	0.1250532184
200	0.1244278976
201	0.1237179382
202	0.1230353372
203	0.1222821389
204	0.1215659125
205	0.1209011078
206	0.1202593872
207	0.1196677174
208	0.1189921924
209	0.118376817
210	0.1177893962
211	0.1172731519
212	0.11663786
213	0.1162209511
214	0.1160138845
215	0.1155756371
216	0.1149893914
217	0.1144880397
218	0.1139728682
219	0.113465224
220	0.1130312851
221	0.1123984882
222	0.1120424015
223	0.1116188254
224	0.111275179
225	0.1108550004
226	0.1103902204
227	0.109846047
228	0.1093100139
229	0.1089044894
230	0.1083812543
231	0.1078574487
232	0.1071965013
233	0.106663491
234	0.1062119688
235	0.1058314528
236	0.1052784494
237	0.1047916412
238	0.1044513924
239	0.1040061968
240	0.1035910078
241	0.1032917755
242	0.1029519864
243	0.1025715215
244	0.1021577375
245	0.1018086587
246	0.1015151995
247	0.1010497127
248	0.1006384918
249	0.1001710381
250	0.09973044055
251	0.09924606766
252	0.09881762096
253	0.09851116793
254	0.09808496918
255	0.09764168944
256	0.09732027565
257	0.0970004797
258	0.09651277746
259	0.09606783731
260	0.09558693852
261	0.09523001739
262	0.09474232367
263	0.09442380496
264	0.09394563096
265	0.09354914938
266	0.09313966547
267	0.09280121326
268	0.09254894938
269	0.09221271106
270	0.09169687544
271	0.09144238915
272	0.09103243692
273	0.09063981261
274	0.09022151572
275	0.0898822546
276	0.0896672351
277	0.08926820755
278	0.08894367729
279	0.0885097129
280	0.08823176793
281	0.08789654289
282	0.08759449209
283	0.08727969442
284	0.08695047242
285	0.08653783798
286	0.08613048281
287	0.08583373683
288	0.08547519786
289	0.08514433248
290	0.084950115
291	0.08457974877
292	0.08426281384
293	0.08390831947
294	0.08367546967
295	0.08338452237
296	0.08311366183
297	0.08279320172
298	0.08250612872
299	0.08215938296
300	0.08189691816
301	0.08150549446
302	0.08114237445
303	0.08086297342
304	0.08059167862
305	0.08020190682
306	0.0799136843
307	0.07962201323
308	0.07941103833
309	0.07915187734
310	0.07885590621
311	0.07856914827
312	0.07839282921
313	0.07812410593
314	0.07773053646
315	0.07750535011
316	0.07720707144
317	0.07692224639
318	0.07666426046
319	0.07642297234
320	0.07610171182
321	0.07588272435
322	0.07567793982
323	0.07548070805
324	0.07515916654
325	0.07486741883
326	0.07458758354
327	0.0742889813
328	0.07403343064
329	0.0736607228
330	0.07340434619
331	0.07317280769
332	0.07291922399
333	0.07265531165
334	0.07247875418
335	0.07226467133
336	0.07205502476
337	0.07185914687
338	0.0715999433
339	0.07135173253
340	0.07107790453
341	0.07087276237
342	0.07062151602
343	0.07046747208
344	0.07016313502
345	0.06983616522
346	0.06961548328
347	0.06934125083
348	0.06913901227
349	0.06899080106
350	0.06873523338
351	0.06851276755
352	0.06826852475
353	0.06805208751
354	0.0678425261
355	0.06757922683
356	0.06737108316
357	0.06719322715
358	0.06699908631
359	0.06678421157
360	0.06660180007
361	0.0663556116
362	0.06614654405
363	0.06600117258
364	0.06577000022
365	0.06550654769
366	0.06533729179
367	0.06507973586
368	0.06494407143
369	0.06468425478
370	0.06450914485
371	0.06430909038
372	0.06412004147
373	0.06391842876
374	0.06364007507
375	0.06345570087
376	0.0632666988
377	0.06307897823
378	0.06291094848
379	0.06273878898
380	0.06253304652
381	0.0623183293
382	0.06217469488
383	0.06196320908
384	0.06179316555
385	0.06164349828
386	0.0613873601
387	0.06127766626
388	0.06122027125
389	0.0610816649
390	0.06087215458
391	0.06072253415
392	0.06053468585
393	0.06037372351
394	0.06020723496
395	0.06000959447
396	0.0598134143
397	0.05966521161
398	0.05950368302
399	0.05932642732
400	0.0591587254
401	0.05895759378
402	0.05876437255
403	0.05864242145
404	0.05844430838
405	0.05829774056
406	0.0581341471
407	0.05795413256
408	0.05777598279
409	0.0576493144
410	0.0574801181
411	0.05732408592
412	0.05716335348
413	0.056957743
414	0.05683048708
415	0.05667201536
416	0.05645052876
417	0.05629701274
418	0.05614164046
419	0.05600477968
420	0.05580883367
421	0.0556499958
422	0.05554182615
423	0.05532665338
424	0.05515824471
425	0.05502786807
426	0.05488626446
427	0.0547225305
428	0.05462104082
429	0.05449249063
430	0.05432377543
431	0.05418216331
432	0.05399743148
433	0.05382570199
434	0.05367232221
435	0.05349064725
436	0.05336073041
437	0.05323117971
438	0.05306591306
439	0.05295566576
440	0.05288077678
441	0.0527281974
442	0.05265511785
443	0.05251754182
444	0.05243161746
445	0.05227507012
446	0.05210932664
447	0.05191624165
448	0.05174506562
449	0.05161178538
450	0.05147331953
451	0.05132194502
452	0.05121312397
453	0.05106528316
454	0.05093740991
455	0.05080389125
456	0.05069308622
457	0.05057473694
458	0.05040202396
459	0.05027541092
460	0.05011490839
461	0.05000671744
462	0.04987609386
463	0.04971188307
464	0.04956535782
465	0.04948729702
466	0.04937593426
467	0.0492191187
468	0.04906689269
469	0.04892526354
470	0.04879466125
471	0.04862981183
472	0.04847804989
473	0.04839258535
474	0.04825551169
475	0.04809770414
476	0.04795085532
477	0.04782353129
478	0.04768172332
479	0.04750193443
480	0.04741349816
481	0.04729613662
482	0.0471915773
483	0.04705119133
484	0.04691734059
485	0.04683602282
486	0.04669462783
487	0.04660986151
488	0.04647089328
489	0.04634050386
490	0.04623619148
491	0.04613924878
492	0.04603081942
493	0.04589344774
494	0.04576853769
495	0.04565317716
496	0.04557681084
497	0.0454991545
498	0.04538926056
499	0.04531833529
500	0.04523727724
501	0.04511119638
502	0.04503651176
503	0.04493478366
504	0.04481613636
505	0.0446683509
506	0.04457082919
507	0.04446259567
508	0.04436434167
509	0.04423705169
510	0.0441310278
511	0.04406282306
512	0.04400436367
513	0.04389212813
514	0.04379429136
515	0.04364328299
516	0.04359011991
517	0.04344297307
518	0.04333712373
519	0.04322818347
520	0.04312106115
521	0.04297844853
522	0.04293199522
523	0.04283008405
524	0.04272340025
525	0.04261881965
526	0.04251702343
527	0.04237856184
528	0.04226107257
529	0.04216671841
530	0.04204144648
531	0.04195239714
532	0.04182412369
533	0.04172721505
534	0.04160252639
535	0.04149046115
536	0.04140901991
537	0.0413287282
538	0.04123585565
539	0.04113365071
540	0.04103552444
541	0.040943001
542	0.04080919709
543	0.04068977918
544	0.04065374391
545	0.04056478398
546	0.04046388609
547	0.04037673984
548	0.04029588188
549	0.04019243377
550	0.04009881616
551	0.04000278882
552	0.0398868663
553	0.03979124342
554	0.03968605825
555	0.03958978823
556	0.03949947017
557	0.03938885672
558	0.03930177859
559	0.03920873574
560	0.03911009005
561	0.03901880128
562	0.03894166861
563	0.03887263366
564	0.03876900247
565	0.03865342481
566	0.03856921622
567	0.03846618107
568	0.03837674856
569	0.03831014889
570	0.03821999686
571	0.03812724778
572	0.03804832271
573	0.03798396673
574	0.03788119555
575	0.0377825158
576	0.03769997188
577	0.03761415822
578	0.03752288648
579	0.03743442467
580	0.03734062399
581	0.03725081682
582	0.03719793473
583	0.03711862649
584	0.03705117532
585	0.03698154858
586	0.03689828515
587	0.03682377083
588	0.03675104891
589	0.03668300595
590	0.03659123608
591	0.03652851496
592	0.03642394713
593	0.03635385207
594	0.0362900751
595	0.03619976129
596	0.03612172604
597	0.03603420087
598	0.03595482877
599	0.0358706287
600	0.03579651458
601	0.03572133183
602	0.0356620763
603	0.03559393542
604	0.03554066164
605	0.03544764008
606	0.03536423402
607	0.03528103871
608	0.03520715662
609	0.03513072431
610	0.03505473052
611	0.0349810464
612	0.03490492702
613	0.0348458652
614	0.0347593895
615	0.03470336114
616	0.03463726597
617	0.03457028099
618	0.0344890867
619	0.03441429351
620	0.03434152688
621	0.03427395225
622	0.0342234884
623	0.03411780936
624	0.03405651876
625	0.03398448655
626	0.03389994161
627	0.0338282202
628	0.03375279265
629	0.0336896394
630	0.03363092882
631	0.03357478551
632	0.0335236213
633	0.03343446127
634	0.0333492543
635	0.03328076856
636	0.03322376949
637	0.03315178624
638	0.03308565915
639	0.0330205283
640	0.03294854079
641	0.03287933554
642	0.03279878838
643	0.03272066798
644	0.03264591311
645	0.03258688535
646	0.03251085537
647	0.0324422781
648	0.03234845187
649	0.03226129072
650	0.03219257082
651	0.03211199812
652	0.03205587821
653	0.03199818517
654	0.03192214455
655	0.0318568285
656	0.03180393789
657	0.03173316802
658	0.0316582833
659	0.03160208464
660	0.03152332136
661	0.0314654346
662	0.03138933863
663	0.03133225015
664	0.03128861742
665	0.03123214841
666	0.03116224706
667	0.03109247131
668	0.03103471654
669	0.03096101539
670	0.03089724055
671	0.03084410301
672	0.03078021535
673	0.03071530802
674	0.03066174047
675	0.03059892144
676	0.03055004137
677	0.03050424371
678	0.03045074855
679	0.03039025409
680	0.03032998741
681	0.03027293299
682	0.03020920711
683	0.03013370718
684	0.03007343624
685	0.03002034128
686	0.02994978215
687	0.02989950137
688	0.02983346156
689	0.02978926897
690	0.0297455149
691	0.02967688228
692	0.02961926801
693	0.02957611425
694	0.02952170798
695	0.02948369299
696	0.02941629291
697	0.02935307792
698	0.02930001276
699	0.0292559628
700	0.02919157488
701	0.02913936547
702	0.02908557228
703	0.02902589738
704	0.02896269092
705	0.02890282656
706	0.0288461021
707	0.02879268144
708	0.02876329848
709	0.02871457594
710	0.02865428797
711	0.02860099077
712	0.02855376473
713	0.02851525801
714	0.02845583005
715	0.0283938625
716	0.02832340556
717	0.02827153036
718	0.02824486579
719	0.02819284797
720	0.02813709421
721	0.02808591085
722	0.02801797433
723	0.02795320749
724	0.02790720335
725	0.02784654072
726	0.02780330607
727	0.02774171957
728	0.02769519176
729	0.02764697799
730	0.02759990309
731	0.0275480066
732	0.02749192928
733	0.02744814966
734	0.02739157208
735	0.02733837707
736	0.02728676796
737	0.02723926306
738	0.02718093778
739	0.02713304332
740	0.02707138232
741	0.02701775091
742	0.02698150277
743	0.02693708454
744	0.02689426286
745	0.02684705598
746	0.0267915896
747	0.0267460772
748	0.02669190083
749	0.02664369132
750	0.02658857405
751	0.02652025223
752	0.02647290485
753	0.02641015393
754	0.02634707306
755	0.02629757992
756	0.02625093928
757	0.02619547929
758	0.02613441859
759	0.02607971856
760	0.02602302177
761	0.02598124743
762	0.02593563923
763	0.02589066539
764	0.02584445264
765	0.02578076082
766	0.02572375323
767	0.0256745645
768	0.02562591008
769	0.02557711942
770	0.02552499303
771	0.02546687637
772	0.02542961921
773	0.02539003108
774	0.02534072314
775	0.02529044662
776	0.02524321207
777	0.02519359759
778	0.02515228731
779	0.02512003694
780	0.02507108663
781	0.02502724528
782	0.02497193217
783	0.02491325566
784	0.02487075755
785	0.02483244879
786	0.02477459822
787	0.02476331166
788	0.02471156418
789	0.02466538548
790	0.02462238925
791	0.024571125
792	0.02453787412
793	0.02449462456
794	0.02445184759
795	0.02441176346
796	0.0243882175
797	0.02433890956
798	0.02429716928
799	0.02423868648
800	0.02419458543
801	0.02415410961
802	0.02411818079
803	0.02408368886
804	0.02403080889
805	0.02398988392
806	0.0239367336
807	0.02388755764
808	0.0238450723
809	0.02379868712
810	0.02375239134
811	0.02370145278
812	0.02365268554
813	0.02360070177
814	0.0235504061
815	0.02350577712
816	0.02346038605
817	0.02342520441
818	0.02338052009
819	0.02333932051
820	0.02331421844
821	0.02327650785
822	0.02323701765
823	0.02319167129
824	0.02316344849
825	0.02312567404
826	0.02309037532
827	0.02304515881
828	0.02299740485
829	0.02296433491
830	0.02292496392
831	0.0228829469
832	0.02283521209
833	0.02279688205
834	0.02274869595
835	0.02271778882
836	0.02267956734
837	0.02263738641
838	0.02259376432
839	0.02255283083
840	0.02250562608
841	0.02246119721
842	0.02243064131
843	0.0223884838
844	0.02234463819
845	0.02230227632
846	0.0222605254
847	0.02222219961
848	0.02218721168
849	0.02214130759
850	0.02210776295
851	0.02207102307
852	0.02203496013
853	0.02199943789
854	0.02195590522
855	0.02193323629
856	0.02190153301
857	0.02187169875
858	0.02183429684
859	0.02179191794
860	0.02175422651
861	0.02171638608
862	0.02167452446
863	0.02164154819
864	0.02160182595
865	0.02156307868
866	0.02152261138
867	0.02148672087
868	0.02143797704
869	0.02139371846
870	0.02135623779
871	0.0213157492
872	0.02127292114
873	0.02123600883
874	0.02120582121
875	0.02116033648
876	0.02112103573
877	0.02108460239
878	0.0210390389
879	0.02100510682
880	0.02097404855
881	0.02094365444
882	0.02090659738
883	0.02086428234
884	0.02082562447
885	0.02078523168
886	0.02075649585
887	0.02070885045
888	0.02066533055
889	0.02063055549
890	0.0205951184
891	0.02055290341
892	0.02050897479
893	0.02047045742
894	0.02043929057
895	0.02040638668
896	0.02037580098
897	0.02033980191
898	0.02030761327
899	0.02027284248
900	0.0202352511
901	0.02020666429
902	0.02017093982
903	0.02013396791
904	0.02009683422
905	0.02006139926
906	0.02002544488
907	0.01998901367
908	0.01995716563
909	0.01991881856
910	0.01988018836
911	0.01983683663
912	0.01980260015
913	0.01976159641
914	0.01972658719
915	0.0196878016
916	0.01966302735
917	0.01962804369
918	0.01959877781
919	0.019564073
920	0.01953216536
921	0.0194951232
922	0.01946540815
923	0.01943665743
924	0.01940223788
925	0.01937183312
926	0.01934534737
927	0.01931246264
928	0.01928441439
929	0.01925086336
930	0.01921511548
931	0.01918284808
932	0.01915447414
933	0.01911669544
934	0.01907561932
935	0.01904290063
936	0.01901475021
937	0.01898719157
938	0.01895803639
939	0.01893159747
940	0.01889837214
941	0.01887131802
942	0.01884558371
943	0.01881764616
944	0.01878656021
945	0.01875829271
946	0.01872430103
947	0.0186921273
948	0.01866361925
949	0.0186240375
950	0.01859943782
951	0.01857100001
952	0.01854576809
953	0.0185192568
954	0.01848565255
955	0.01845723391
956	0.01842973913
957	0.01839975587
958	0.0183762908
959	0.01834773592
960	0.01832148007
961	0.01829158621
962	0.01826746336
963	0.01824263164
964	0.01821012582
965	0.01817275371
966	0.01814014145
967	0.01811472007
968	0.01808669312
969	0.01805647995
970	0.0180261795
971	0.01799966182
972	0.01797093451
973	0.01794363345
974	0.01791491466
975	0.01788360093
976	0.01785014783
977	0.01782121722
978	0.0177896555
979	0.01776346777
980	0.01773241056
981	0.01770256885
982	0.01767526035
983	0.01764102919
984	0.01760993472
985	0.01757944801
986	0.01755106875
987	0.01753232735
988	0.01750803632
989	0.01747706
990	0.01745022301
991	0.0174220811
992	0.01739789865
993	0.01737805137
994	0.01734839273
995	0.01732156851
996	0.01729558728
997	0.01726856083
998	0.01724090959
999	0.01721228233
